,trip_hours,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,age,member_gender,bike_share_for_all_trip
3413,0.16,2019-02-28 17:14:55.336,2019-02-28 17:24:17.218,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5842,Subscriber,29.0,Female,No
3429,0.1,2019-02-28 17:17:49.096,2019-02-28 17:23:37.212,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,5494,Subscriber,30.0,Male,No
3433,0.16,2019-02-28 17:13:50.473,2019-02-28 17:23:29.434,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5756,Subscriber,40.0,Male,No
3450,0.32,2019-02-28 17:03:37.045,2019-02-28 17:22:39.977,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,72.0,Page St at Scott St,37.772406,-122.4356498,5421,Subscriber,48.0,Female,No
3454,0.16,2019-02-28 17:13:06.260,2019-02-28 17:22:33.442,58.0,Market St at 10th St,37.776619,-122.417385,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,6124,Subscriber,32.0,Male,No
3468,0.16,2019-02-28 17:12:35.474,2019-02-28 17:21:59.687,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,4943,Subscriber,37.0,Male,No
3476,0.17,2019-02-28 17:11:10.859,2019-02-28 17:21:34.500,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,23.0,The Embarcadero at Steuart St,37.791464,-122.391034,5358,Subscriber,30.0,Male,No
3494,0.17,2019-02-28 17:10:19.527,2019-02-28 17:20:25.754,58.0,Market St at 10th St,37.776619,-122.417385,90.0,Townsend St at 7th St,37.771058,-122.402717,6581,Customer,34.0,Male,No
3501,0.12,2019-02-28 17:13:06.047,2019-02-28 17:20:06.357,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,50.0,2nd St at Townsend St,37.780526,-122.390288,5242,Subscriber,36.0,Male,No
3505,0.15,2019-02-28 17:11:09.785,2019-02-28 17:19:56.708,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5140,Subscriber,37.0,Male,No
3522,0.26,2019-02-28 17:02:43.082,2019-02-28 17:18:36.140,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,369.0,Hyde St at Post St,37.78734902316596,-122.41665109992026,5727,Subscriber,42.0,Female,No
3527,0.23,2019-02-28 17:04:32.997,2019-02-28 17:18:20.473,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,356.0,Valencia St at Clinton Park,37.769188178104585,-122.42228507995604,4969,Subscriber,36.0,Male,No
3617,0.22,2019-02-28 17:00:36.362,2019-02-28 17:13:36.727,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,5314,Customer,26.0,Female,No
3618,0.16,2019-02-28 17:03:44.910,2019-02-28 17:13:33.302,58.0,Market St at 10th St,37.776619,-122.417385,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,4933,Subscriber,36.0,Male,No
3623,0.09,2019-02-28 17:07:48.812,2019-02-28 17:13:14.049,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,34.0,Father Alfred E Boeddeker Park,37.7839879,-122.412408,6086,Subscriber,31.0,Other,No
3624,0.12,2019-02-28 17:05:57.853,2019-02-28 17:13:12.817,58.0,Market St at 10th St,37.776619,-122.417385,95.0,Sanchez St at 15th St,37.7662185,-122.4310597,6491,Subscriber,31.0,Male,No
3632,0.13,2019-02-28 17:04:40.361,2019-02-28 17:12:45.341,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,24.0,Spear St at Folsom St,37.7896767,-122.3904285,5283,Subscriber,37.0,Male,No
3635,0.41,2019-02-28 16:48:05.805,2019-02-28 17:12:36.559,58.0,Market St at 10th St,37.776619,-122.417385,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,4600,Customer,35.0,Male,No
3664,0.13,2019-02-28 17:03:22.336,2019-02-28 17:11:00.990,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,9.0,Broadway at Battery St,37.79857210846256,-122.40086898207666,4730,Subscriber,59.0,Male,No
3671,0.63,2019-02-28 16:32:33.303,2019-02-28 17:10:37.518,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,141.0,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,4739,Customer,49.0,Female,No
3672,0.63,2019-02-28 16:32:34.825,2019-02-28 17:10:35.406,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,141.0,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,5878,Customer,49.0,Female,No
3675,0.63,2019-02-28 16:32:50.770,2019-02-28 17:10:32.855,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,141.0,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,5790,Customer,49.0,Female,No
3679,0.28,2019-02-28 16:53:05.801,2019-02-28 17:10:12.343,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,129.0,Harrison St at 20th St,37.758862,-122.412544,2976,Subscriber,52.0,Male,No
3691,0.59,2019-02-28 16:34:06.227,2019-02-28 17:09:25.751,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,141.0,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,6249,Subscriber,38.0,Female,No
3693,0.13,2019-02-28 17:01:25.817,2019-02-28 17:09:21.910,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,58.0,Market St at 10th St,37.776619,-122.417385,6581,Subscriber,22.0,Male,No
3703,0.23,2019-02-28 16:55:01.498,2019-02-28 17:08:56.259,58.0,Market St at 10th St,37.776619,-122.417385,16.0,Steuart St at Market St,37.79413,-122.39443,6168,Subscriber,33.0,Male,No
3713,0.16,2019-02-28 16:58:38.168,2019-02-28 17:08:18.430,58.0,Market St at 10th St,37.776619,-122.417385,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,3358,Subscriber,38.0,Male,No
3714,0.1,2019-02-28 17:02:32.594,2019-02-28 17:08:15.047,58.0,Market St at 10th St,37.776619,-122.417385,113.0,Franklin Square,37.764555,-122.410345,2188,Subscriber,31.0,Male,No
3721,0.14,2019-02-28 16:59:22.811,2019-02-28 17:07:58.092,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4962,Subscriber,38.0,Male,No
3745,0.12,2019-02-28 16:59:23.763,2019-02-28 17:06:47.588,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5312,Subscriber,53.0,Male,No
3766,0.23,2019-02-28 16:51:42.257,2019-02-28 17:05:32.999,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,86.0,Market St at Dolores St,37.7693053,-122.4268256,6224,Subscriber,33.0,Male,No
3785,0.15,2019-02-28 16:55:03.297,2019-02-28 17:03:55.173,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,4567,Customer,44.0,Male,No
3841,0.18,2019-02-28 16:49:10.486,2019-02-28 17:00:13.946,58.0,Market St at 10th St,37.776619,-122.417385,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,2072,Subscriber,39.0,Male,No
3843,0.13,2019-02-28 16:52:05.013,2019-02-28 17:00:07.916,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5253,Subscriber,34.0,Male,No
3850,0.1,2019-02-28 16:53:19.434,2019-02-28 16:59:34.634,58.0,Market St at 10th St,37.776619,-122.417385,113.0,Franklin Square,37.764555,-122.410345,6535,Subscriber,32.0,Male,No
3860,0.18,2019-02-28 16:47:52.311,2019-02-28 16:58:34.014,58.0,Market St at 10th St,37.776619,-122.417385,141.0,Valencia St at Cesar Chavez St,37.7479981,-122.4202187,6507,Subscriber,37.0,Male,No
3881,0.12,2019-02-28 16:49:35.906,2019-02-28 16:56:34.853,58.0,Market St at 10th St,37.776619,-122.417385,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,449,Subscriber,29.0,Female,No
3902,0.15,2019-02-28 16:45:48.679,2019-02-28 16:55:02.327,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,370.0,Jones St at Post St,37.7873267660624,-122.41327822208405,5017,Subscriber,51.0,Male,No
3917,0.18,2019-02-28 16:43:00.599,2019-02-28 16:53:43.262,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,5065,Subscriber,31.0,Female,No
3925,0.19,2019-02-28 16:41:39.604,2019-02-28 16:52:52.629,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,6505,Subscriber,39.0,Male,No
3929,0.17,2019-02-28 16:42:02.050,2019-02-28 16:52:20.888,58.0,Market St at 10th St,37.776619,-122.417385,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,4962,Subscriber,32.0,Female,No
3932,0.09,2019-02-28 16:46:48.562,2019-02-28 16:51:59.401,58.0,Market St at 10th St,37.776619,-122.417385,86.0,Market St at Dolores St,37.7693053,-122.4268256,5564,Subscriber,51.0,Male,No
3946,0.19,2019-02-28 16:39:37.462,2019-02-28 16:51:07.546,58.0,Market St at 10th St,37.776619,-122.417385,144.0,Precita Park,37.7472996,-122.4114029,4813,Subscriber,48.0,Other,No
3966,0.06,2019-02-28 16:45:11.480,2019-02-28 16:48:36.560,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4567,Subscriber,44.0,Male,No
3972,0.09,2019-02-28 16:43:00.071,2019-02-28 16:48:10.888,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,5205,Subscriber,51.0,Male,No
3975,0.15,2019-02-28 16:38:57.331,2019-02-28 16:48:05.392,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,50.0,2nd St at Townsend St,37.780526,-122.390288,5364,Subscriber,34.0,Female,No
3982,0.11,2019-02-28 16:40:36.059,2019-02-28 16:47:22.132,58.0,Market St at 10th St,37.776619,-122.417385,356.0,Valencia St at Clinton Park,37.769188178104585,-122.42228507995604,4821,Subscriber,54.0,Female,No
3999,0.12,2019-02-28 16:39:20.326,2019-02-28 16:46:34.614,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,62.0,Victoria Manalo Draves Park,37.77779057034257,-122.40643188357352,4716,Subscriber,28.0,Male,No
4014,0.08,2019-02-28 16:40:04.859,2019-02-28 16:44:56.170,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,5527,Subscriber,71.0,Male,No
4016,0.2,2019-02-28 16:32:37.066,2019-02-28 16:44:41.655,58.0,Market St at 10th St,37.776619,-122.417385,71.0,Broderick St at Oak St,37.7730627,-122.4390777,5166,Subscriber,46.0,Male,No
4047,0.09,2019-02-28 16:36:47.627,2019-02-28 16:41:57.408,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,36.0,Folsom St at 3rd St,37.78383,-122.39887,6312,Subscriber,31.0,Other,No
4052,0.13,2019-02-28 16:33:10.942,2019-02-28 16:41:00.124,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,6222,Subscriber,45.0,Male,No
4074,0.12,2019-02-28 16:31:12.275,2019-02-28 16:38:19.970,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,6133,Subscriber,43.0,Male,No
4077,0.11,2019-02-28 16:31:11.587,2019-02-28 16:38:02.112,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,34.0,Father Alfred E Boeddeker Park,37.7839879,-122.412408,4600,Subscriber,67.0,Male,Yes
4078,0.24,2019-02-28 16:23:18.241,2019-02-28 16:37:49.116,58.0,Market St at 10th St,37.776619,-122.417385,13.0,Commercial St at Montgomery St,37.794231,-122.402923,6491,Subscriber,30.0,Female,No
4109,0.25,2019-02-28 16:19:37.753,2019-02-28 16:34:25.265,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,73.0,Pierce St at Haight St,37.7717933,-122.4337079,6293,Subscriber,32.0,Male,No
4112,0.33,2019-02-28 16:14:10.682,2019-02-28 16:34:09.460,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,5815,Subscriber,48.0,Male,Yes
4113,0.34,2019-02-28 16:13:29.813,2019-02-28 16:34:04.127,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,4931,Subscriber,42.0,Male,Yes
4122,0.1,2019-02-28 16:27:12.165,2019-02-28 16:33:07.797,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,16.0,Steuart St at Market St,37.79413,-122.39443,6335,Subscriber,50.0,Male,No
4142,0.14,2019-02-28 16:22:29.158,2019-02-28 16:30:50.122,58.0,Market St at 10th St,37.776619,-122.417385,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,5825,Subscriber,31.0,Male,No
4145,0.17,2019-02-28 16:20:21.724,2019-02-28 16:30:40.205,58.0,Market St at 10th St,37.776619,-122.417385,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,5234,Customer,35.0,Male,No
4157,0.18,2019-02-28 16:18:36.368,2019-02-28 16:29:32.081,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,78.0,Folsom St at 9th St,37.7737172,-122.4116467,5774,Subscriber,42.0,Male,No
4212,0.23,2019-02-28 16:10:38.778,2019-02-28 16:24:17.385,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,114.0,Rhode Island St at 17th St,37.7644783,-122.4025701,6141,Subscriber,36.0,Male,No
4232,0.3,2019-02-28 16:04:21.302,2019-02-28 16:22:16.262,58.0,Market St at 10th St,37.776619,-122.417385,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,6473,Subscriber,57.0,Male,Yes
4246,0.05,2019-02-28 16:17:50.320,2019-02-28 16:20:51.127,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,6597,Subscriber,47.0,Male,No
4250,0.15,2019-02-28 16:11:48.272,2019-02-28 16:20:35.192,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4739,Subscriber,54.0,Male,No
4258,0.19,2019-02-28 16:08:46.514,2019-02-28 16:19:57.387,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,58.0,Market St at 10th St,37.776619,-122.417385,4821,Subscriber,24.0,Male,No
4259,0.08,2019-02-28 16:15:08.885,2019-02-28 16:19:53.325,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,5380,Subscriber,43.0,Male,No
4262,0.25,2019-02-28 16:04:47.684,2019-02-28 16:19:37.339,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5056,Subscriber,33.0,Female,No
4263,0.18,2019-02-28 16:08:58.411,2019-02-28 16:19:33.898,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5137,Subscriber,63.0,Other,No
4273,0.51,2019-02-28 15:48:20.834,2019-02-28 16:18:55.468,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,2516,Customer,33.0,Male,No
4326,0.16,2019-02-28 16:04:22.394,2019-02-28 16:14:17.118,58.0,Market St at 10th St,37.776619,-122.417385,36.0,Folsom St at 3rd St,37.78383,-122.39887,5540,Subscriber,46.0,Male,No
4339,0.12,2019-02-28 16:06:23.012,2019-02-28 16:13:28.547,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,5406,Subscriber,51.0,Male,No
4382,0.14,2019-02-28 16:01:38.988,2019-02-28 16:09:47.082,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,91.0,Berry St at King St,37.771762110313176,-122.39843755960464,6531,Subscriber,31.0,Female,No
4412,0.12,2019-02-28 15:58:29.626,2019-02-28 16:05:59.980,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,4947,Customer,46.0,Male,No
4422,0.24,2019-02-28 15:51:09.948,2019-02-28 16:05:24.271,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,2429,Subscriber,39.0,Male,No
4423,0.13,2019-02-28 15:57:50.285,2019-02-28 16:05:21.565,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,4600,Subscriber,37.0,Male,No
4460,0.1,2019-02-28 15:53:31.711,2019-02-28 15:59:45.297,58.0,Market St at 10th St,37.776619,-122.417385,86.0,Market St at Dolores St,37.7693053,-122.4268256,5368,Subscriber,28.0,Male,No
4466,0.11,2019-02-28 15:51:31.228,2019-02-28 15:58:10.459,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,5481,Subscriber,54.0,Male,No
4470,0.16,2019-02-28 15:48:04.203,2019-02-28 15:57:58.845,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,16.0,Steuart St at Market St,37.79413,-122.39443,5971,Customer,49.0,Female,No
4471,0.16,2019-02-28 15:48:01.311,2019-02-28 15:57:53.580,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,16.0,Steuart St at Market St,37.79413,-122.39443,6291,Customer,49.0,Female,No
4472,0.15,2019-02-28 15:48:52.784,2019-02-28 15:57:49.029,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,16.0,Steuart St at Market St,37.79413,-122.39443,4655,Customer,49.0,Female,No
4474,0.15,2019-02-28 15:48:21.062,2019-02-28 15:57:32.688,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,16.0,Steuart St at Market St,37.79413,-122.39443,4929,Subscriber,38.0,Female,No
4486,0.1,2019-02-28 15:49:25.662,2019-02-28 15:55:31.476,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,61.0,Howard St at 8th St,37.7765126,-122.4113061,6338,Subscriber,39.0,Male,No
4492,0.21,2019-02-28 15:41:48.955,2019-02-28 15:54:33.361,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,58.0,Market St at 10th St,37.776619,-122.417385,5825,Subscriber,24.0,Male,No
4496,0.42,2019-02-28 15:28:39.947,2019-02-28 15:53:52.678,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,146.0,30th St at San Jose Ave,37.7423139,-122.4231805,1388,Subscriber,60.0,Male,No
4499,0.33,2019-02-28 15:33:49.510,2019-02-28 15:53:43.685,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,60.0,8th St at Ringold St,37.77452040113685,-122.4094493687153,5876,Subscriber,24.0,Male,No
4500,0.36,2019-02-28 15:32:14.159,2019-02-28 15:53:43.612,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,60.0,8th St at Ringold St,37.77452040113685,-122.4094493687153,5343,Subscriber,24.0,Female,No
4531,0.2,2019-02-28 15:36:14.554,2019-02-28 15:48:23.708,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,356.0,Valencia St at Clinton Park,37.769188178104585,-122.42228507995604,6310,Subscriber,45.0,Male,No
4596,0.07,2019-02-28 15:34:12.245,2019-02-28 15:38:29.022,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,36.0,Folsom St at 3rd St,37.78383,-122.39887,1217,Subscriber,30.0,Male,No
4628,0.39,2019-02-28 15:09:36.132,2019-02-28 15:32:49.873,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,118.0,Eureka Valley Recreation Center,37.7591769,-122.4369431,6051,Subscriber,65.0,Male,No
4635,0.18,2019-02-28 15:19:47.281,2019-02-28 15:30:48.414,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5458,Customer,46.0,Male,No
4638,0.24,2019-02-28 15:15:47.636,2019-02-28 15:30:16.034,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,129.0,Harrison St at 20th St,37.758862,-122.412544,6552,Subscriber,40.0,Male,No
4646,0.13,2019-02-28 15:21:06.155,2019-02-28 15:29:00.490,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5371,Subscriber,50.0,Male,No
4656,0.05,2019-02-28 15:24:04.666,2019-02-28 15:27:07.797,58.0,Market St at 10th St,37.776619,-122.417385,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,3639,Subscriber,30.0,Male,No
4708,1.16,2019-02-28 14:09:24.397,2019-02-28 15:18:44.295,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,324.0,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212769,5271,Customer,64.0,Female,No
4720,0.39,2019-02-28 14:53:16.379,2019-02-28 15:16:44.498,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,52.0,McAllister St at Baker St,37.7774157,-122.4418376,5138,Subscriber,45.0,Female,No
4733,0.16,2019-02-28 15:05:54.853,2019-02-28 15:15:23.193,58.0,Market St at 10th St,37.776619,-122.417385,55.0,Webster St at Grove St,37.7770527,-122.4295585,5871,Customer,34.0,Male,No
4750,0.03,2019-02-28 15:09:46.502,2019-02-28 15:11:25.447,58.0,Market St at 10th St,37.776619,-122.417385,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,5842,Subscriber,30.0,Male,No
4781,0.08,2019-02-28 15:02:02.609,2019-02-28 15:06:56.027,21.0,"Montgomery St BART Station 
(Market St at 2nd St)",37.7896254,-122.400811,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,4923,Subscriber,55.0,Male,No
4783,0.22,2019-02-28 14:53:11.643,2019-02-28 15:06:32.851,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,5246,Subscriber,67.0,Male,No
4788,0.1,2019-02-28 14:59:48.674,2019-02-28 15:05:38.558,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,61.0,Howard St at 8th St,37.7765126,-122.4113061,4436,Subscriber,62.0,Male,No
4792,0.12,2019-02-28 14:57:10.969,2019-02-28 15:04:36.132,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,58.0,Market St at 10th St,37.776619,-122.417385,5407,Subscriber,30.0,Male,No
4810,0.07,2019-02-28 14:56:31.751,2019-02-28 15:00:46.444,58.0,Market St at 10th St,37.776619,-122.417385,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,6488,Subscriber,26.0,Male,No
4814,0.09,2019-02-28 14:54:44.600,2019-02-28 15:00:24.359,3.0,"Powell St BART Station 
(Market St at 4th St)",37.78637526861584,-122.40490436553954,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,4979,Subscriber,33.0,Male,Yes
4817,0.05,2019-02-28 14:56:25.652,2019-02-28 14:59:41.511,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,64.0,5th St at Brannan St,37.7767539,-122.3990176,6137,Subscriber,72.0,Male,No
4853,0.25,2019-02-28 14:39:43.896,2019-02-28 14:54:35.644,15.0,"San Francisco Ferry Building 
(Harry Bridges Plaza)",37.795392,-122.394203,356.0,Valencia St at Clinton Park,37.769188178104585,-122.42228507995604,6103,Subscriber,34.0,Male,No
4856,0.05,2019-02-28 14:51:18.813,2019-02-28 14:54:04.421,67.0,"San Francisco Caltrain Station 2  
(Townsend St at 4th St)",37.7766392,-122.3955263,81.0,Berry St at 4th St,37.77588,-122.39317,1281,Subscriber,27.0,Male,Yes
4907,4.89,2019-02-28 09:51:14.026,2019-02-28 14:44:34.259,58.0,Market St at 10th St,37.776619,-122.417385,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,2908,Subscriber,60.0,Male,No
4925,0.14,2019-02-28 14:33:40.236,2019-02-28 14:42:20.576,58.0,Market St at 10th St,37.776619,-122.417385,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,5581,Customer,55.0,Male,No
4931,0.16,2019-02-28 14:31:09.379,2019-02-28 14:40:52.814,58.0,Market St at 10th St,37.776619,-122.417385,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,5801,Subscriber,38.0,Male,Yes
